"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","TypeDwel","Bylaw Restrictions"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262246799/0/120/90/7937b4b7a6f9049bed7542b4d3a6297c/16/6690cfcfcce9e5fa2cf980191caa453f/262246799.JPG","R2225172","S","202 921 THURLOW STREET","VVWWE","$489,000","11/28/2017","11","1","1","612","1987","30","N",,"$299.84","Apartment/Condo","PETY, RENY"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227137/0/120/90/4db49e593e412d9df0c95c2a4e2d17ce/16/ed82266103f91812e0af9f875a0a56d5/262227137.JPG","R2205510","S","1703 1331 ALBERNI STREET","VVWWE","$490,000","9/13/2017","1","0","1","396","1998","19","Y","1","$212.45","Apartment/Condo","PETY, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262200599/0/120/90/21e8ea84e882c2167efe3f30462d8247/16/f66b3db84eb612d0be91cc85199244f8/262200599.JPG","R2178972","S","510 66 W CORDOVA STREET","VVWDT","$490,000","6/19/2017","53","1","1","535","2012","5","Y","0","$224.09","Apartment/Condo","PETR, RENR"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211381/0/120/90/3d0f5393a678edc1f24dde4a499c4038/16/f8301f03b0c8749e74b805f509247ca9/262211381.JPG","R2189754","S","304 1108 NICOLA STREET","VVWWE","$490,000","7/19/2017","12","1","1","507","1975","42","Y","1","$278.20","Apartment/Condo","PETY, RENR"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262207300/0/120/90/eafccf4b1649668e484a9c381ff95b91/16/5e62fac80157bf9c42f247dfdd5153b6/262207300.JPG","R2185673","S","710 438 SEYMOUR STREET","VVWDT","$490,800","7/7/2017","1","1","1","538","1996","21","Y","1","$383.55","Apartment/Condo","PETN, RENY"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262244418/0/120/90/77d76331e9a15f8f1f9cb8f6ac241006/16/593d7d123c1b954f4a96eb3ecbebb9ba/262244418.JPG","R2222791","S","1705 1003 BURNABY STREET","VVWWE","$495,000","11/16/2017","3","0","1","418","1999","18","Y","1","$238.00","Apartment/Condo","PETR, RENY"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262247843/0/120/90/bc1326d60e44eae302ed6e6ee59039e9/16/0e71ae616d85f4e6d9781c48ffbad02f/262247843.JPG","R2226216","S","PH4 1040 PACIFIC STREET","VVWWE","$495,000","12/4/2017","10","1","1","508","1982","35","Y",,"$243.92","Apartment/Condo","PETR, RENR"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212710/0/120/90/482e8355be32651f835a0f77558894ea/16/34f7475aa5e68c9c5db0e337f8eb5111/262212710.JPG","R2191083","S","1903 1199 SEYMOUR STREET","VVWDT","$498,000","7/24/2017","26","0","1","440","2005","12","Y",,"$201.92","Apartment/Condo","PETY, RENR"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262216190/0/120/90/b1367b1573c90c15c4d8b0f9e56333e9/16/002585a49956d20300e5ef4c01f389f0/262216190.JPG","R2194563","S","505 789 DRAKE STREET","VVWDT","$499,000","8/3/2017","22","1","1","585","1991","26","N",,"$287.59","Apartment/Condo","PETN, RENR"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262224172/0/120/90/709a39638c98c5093be0b187f772f7ef/16/645fdfae443d9d7ccc5e805ee749b64d/262224172.JPG","R2202545","S","1804 989 BEATTY STREET","VVWYA","$499,000","9/1/2017","22","0","1","472","2004","13","Y",,"$211.62","Apartment/Condo","PETY, RENY"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262230110/0/120/90/5e56430db4344b32640d850bf1e00924/16/fed93a72170aa67654594b149dc64fec/262230110.JPG","R2208483","S","1703 63 KEEFER PLACE","VVWDT","$500,000","9/21/2017","15","0","1","427","2000","17","Y","1","$254.55","Apartment/Condo","PETY, RENY"
