"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227843/0/120/90/2e990f0399204e80a6ebf60741d227e1/16/216d1ffdf027ae744334ae1557f1474e/262227843.JPG","R2206216","S","5538 LEANNE ROAD","VSCSD","$580,000","9/14/2017","18","3","2","1,599","1991","26","0.00",,"1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262232290/0/120/90/ae71513e2880cf980a44fbb08505a601/16/79f53924561570dd61fb4c472e9c931c/262232290.JPG","R2210663","S","8110 ALDERWOOD ROAD","VSCHB","$580,000","9/28/2017","16","4","3","2,942","9999","999","81.00","178","1","HOUSE","2ST","14","Sunshine Coast","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262218872/0/120/90/72dd733ee5f6715bc3d6b77003cd2074/16/72f9585508bfdc0441e29bdd0e222d2b/262218872.JPG","R2197245","S","5913 SKOOKUMCHUK ROAD","VSCSD","$585,000","8/15/2017","73","3","2","1,728","1990","27","65.00","134","1","HOUSE","2ST","11","Sunshine Coast","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262233050/0/120/90/9e0700d1246801974a55e889083fc9c7/16/2fe5eb7e91808b607392f58012ffdb2d/262233050.JPG","R2211423","S","6173 BLIGH ROAD","VSCSD","$590,000","10/3/2017","7","5","3","2,251","1976","41","0.00","0","2","HOUSE","2ST, SPLIT","13","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262230506/0/120/90/61cf1f61e806c82c5e2d36879c7d5ee4/16/5c626642e9cc7501407d87665c698455/262230506.JPG","R2208879","S","5868 TURNSTONE CRESCENT","VSCSD","$600,000","9/25/2017","25","4","3","1,974","1994","23","49.00","111 and 105","2","HOUSE","RBBMT","11","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227464/0/120/90/cdf347999689f780b37c0864b16fbc88/16/f4e44f92166e47d8df3d22cf3864b894/262227464.JPG","R2205837","S","7952 SOUTHWOOD ROAD","VSCHB","$620,000","9/13/2017","24","3","2","1,867","2007","10","100.00","171","1","HOUSE","RANBG, RBLFT","10","Sunshine Coast","2","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262225377/0/120/90/96d43bbd2c853791474bd024417b0422/16/15276d668dab86d7c32fc014504e40c0/262225377.JPG","R2203750","S","12030 211 STREET","VMRNW","$625,000","9/7/2017","32","2","1","2,165","1978","39","43.00",,"1","HOUSE","SPLIT","7","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262217722/0/120/90/bec98747190c16b0993e655570034e77/16/a6ee16dad5fd13bb5d0f11026d2691b8/262217722.JPG","R2196095","S","5677 SALMON DRIVE","VSCSD","$630,000","8/9/2017","59","3","3","2,011","1995","22","67.00","150","1","HOUSE","4LEV","10","Sunshine Coast","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262229256/0/120/90/241b26663746a73b1921e2e6ffd440da/16/fc3d48271ea700b5a6b6857c5afb0ab6/262229256.JPG","R2207629","S","5350 BENNER ROAD","VSCSD","$630,000","9/19/2017","41","3","3","2,756","1982","35","86.00","114","2","HOUSE","2ST","13","Sunshine Coast","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220113/0/120/90/e5d76face5834aaecc4ef8189fb1c2da/16/ba859639a15948b0a996f9d5f559bc78/262220113.JPG","R2198486","S","12021 250 STREET","VMRWB","$645,000","8/17/2017","47","2","1","840","1953","64","70.10","140.20","1","HOUSE","RANBG","5","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262238657/0/120/90/636367a167ee352adaa4f3c7aa9acad0/16/600bda0c2ff4d8f0eaaf91726a55f1a2/262238657.JPG","R2217030","S","81 CHADWICK ROAD","VSCGB","$649,000","10/25/2017","0","3","3","2,080","1977","40","80.00",,"1","HOUSE","2ST","9","Sunshine Coast","3","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262232271/0/120/90/ea79179ce96abff8dcc675fc634d7a8e/16/2aa3dcd5b6b563bf7aaac68bc200cc22/262232271.JPG","R2210644","S","5788 TRAIL AVENUE","VSCSD","$649,900","9/28/2017","9","3","2","1,675","1994","23","40.00","IRR","1","HOUSE","2ST","8","Sunshine Coast","2","0"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262216738/0/120/90/d139696c5b514e6a5a5d327231b17df6/16/61e41ebd764acbeb2c64b841ce60dcb0/262216738.JPG","R2195111","S","22378 124 AVENUE","VMRWC","$650,000","8/8/2017","76","5","2","2,702","1957","60","106.00","154","1","HOUSE","2ST","9","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262227415/0/120/90/b48807bbec874c5e6e8f00e468879080/16/8ee662e8d9bba258f0074d1e5a354652/262227415.JPG","R2205788","S","21973 CLIFF AVENUE","VMRWC","$657,000","9/13/2017","34","3","2","1,850","1955","62","0.00",,"2","HOUSE","RBBMT","11","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262234772/0/120/90/c3200cd87d65635f58937ce0e970bd1a/16/838981ce21f169659c4f9af5e7b61a24/262234772.JPG","R2213145","S","24340 102A AVENUE","VMRAL","$665,000","10/10/2017","7","4","4","2,197","2003","14","0.00","0.0","1","HOUSE","2BSMT","10","Maple Ridge","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262220714/0/120/90/788e6d1aefb9717c5fecd19adee01319/16/e7cdee1f93c2f2fac7d66d10e21930f3/262220714.JPG","R2199087","S","12261 FLETCHER STREET","VMREC","$675,000","8/21/2017","42","4","2","2,075","1975","42","62.34","41","2","HOUSE","SPLIT","10","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262079318/0/120/90/1651873ec0c100d7b245cc106c8ee492/16/5527732c118ff985304b6b87ca4f6f70/262079318.JPG","R2057691","S","488 MCKERCHER ROAD","VISMA","$675,000","4/11/2016","548","5","4","3,365","2000","17","0.00",,"1","HOUSE","2ST","12","Islands-Van. & Gulf","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262189694/0/120/90/77a8676d6926c05a6257aac1a70d5441/16/6a4d67bc3844a83865fd44323496ced9/262189694.JPG","R2168067","S","12473 MALCOLM ROAD","VSCPE","$675,000","5/17/2017","143","3","2","1,186","1975","42","80.00","171IRR","1","HOUSE","RBBMT","8","Sunshine Coast","2","0"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262235740/0/120/90/b6b7df281f345a5709ac6e10ef1598f4/16/30fb4f9592021cf8fda3b966b78b8546/262235740.JPG","R2214113","S","20118 WHARF STREET","VMRSW","$680,000","10/11/2017","5","1","1","549","9999","999","50.00","450","1","HOUSE","1ST","3","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262233988/0/120/90/7d10a2c8a949fd65e9821ffc3905ff05/4/05a4966f2152a3cd7a2a1acb7967e504/262233988.JPG","R2212361","S","21550 123 AVENUE","VMRWC","$680,000","10/3/2017","15","4","2","1,720","1957","60","63.00","137","1","HOUSE","RANBG","6","Maple Ridge","2","0"
