"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165757/0/120/90/1fd7bd45bf8ad24903613540613cc22e/16/9e6a466b7b112023181de0d76640e3d2/262165757.JPG","R2144130","S","7766 REDROOFFS ROAD","VSCHB","$500,000","3/6/2017","9","6","3","2,920","1980","37","104.00","200","1","HOUSE","3LEV","13","Sunshine Coast","2","1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166504/0/120/90/6497eab6f751f4f91b6b0d9d3c46432c/16/f939cf5ccb0386b756b88e2b8656df9c/262166504.JPG","R2144877","S","7779 LOHN ROAD","VSCHB","$509,000","3/8/2017","7","2","1","1,270","1985","32","87.00","276","1","HOUSE","1ST, RANBG","6","Sunshine Coast","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262167647/0/120/90/fdf7b2da291a6f0ed6800a698821c38e/16/b58eae7949d99cc0134ec255fd752f80/262167647.JPG","R2146020","S","5369 MILLS ROAD","VSCSD","$511,000","3/13/2017","7","4","3","2,125","1978","39","74.40","122.65","2","HOUSE","1ST, RANBG","10","Sunshine Coast","3","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262163196/0/120/90/c16c3e37cd85db117cc786fdd3b074cc/16/2d52b516dbfca5544c72fb204e4412c8/262163196.JPG","R2141569","S","22032 119 AVENUE","VMRWC","$511,115","2/24/2017","13","2","2","2,156","1953","64","67.00","144.67","1","HOUSE","RBBMT","5","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148710/0/120/90/f0f4fcd68c3f671f8f46ee592c288da0/16/8d5300cf587d3609363d915b36e1b65a/262148710.JPG","R2127083","S","4429 STALASHEN DRIVE","VSCSD","$515,000","12/7/2016","104","2","2","1,453","1964","53","60.00","72","1","HOUSE","RANBG","7","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262132869/0/120/90/86cd57cae8af034a5a46e5f0220baa1c/16/a754319a91ce61364e03efd602674ec7/262132869.JPG","R2111242","S","5552 TIDEWATER BAY","VLDNG","$515,000","9/20/2016","182","2","1","950","1989","28","0.00",,"1","HOUSE","RANBG","6","Ladner","1","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165327/0/120/90/1622b115ebf5782bc2a88d914aa9e3e1/16/c17de0b315e2c702f2f47c1b86d5cd88/262165327.JPG","R2143700","S","5630 ANDRES ROAD","VSCSD","$519,000","3/6/2017","1","3","2","1,314","2011","6","59.00","98","1","HOUSE","1ST, RANBG","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262091108/0/120/90/6e1f10751b74e9fe0b6daa08e1fc450f/16/89127cb5bb14b64c692e4282bcca3b1b/262091108.JPG","R2069481","S","L0T 23 6224 GARIBALDI PARK ROAD","VSQRC","$520,000","5/14/2016","299","2","1","1,200","1975","42",,,"1","RECRE","1ST","7","Squamish","1","0"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161022/0/120/90/e81ed10c26d6fdc77112d2a3aba0900b/16/efbe30742662349a84334c8b461771f6/262161022.JPG","R2139395","S","11932 YORK STREET","VMRWC","$525,000","2/16/2017","15","3","1","1,205","1970","47","62.00",,"1","HOUSE","RANBG","6","Maple Ridge","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262167880/0/120/90/2db374fea9ae69c40f8e82ecaeafabfd/16/9ffb19eeadf568bc3b7b4076b15615e8/262167880.JPG","R2146253","S","1508 JOHNSON ROAD","VSCGB","$527,500","3/14/2017","7","3","2","2,544","1972","45","79.17","138.19","1","HOUSE","2ST","10","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161561/0/120/90/60683ba63a13b19bf53d81f9a1c489f0/16/025d8e86de3c337bb0a99999ca09176a/262161561.JPG","R2139934","S","761 ISABELLA","VISMA","$532,500","2/17/2017","41","3","2","2,040","1978","39","156.00",,"1","HOUSE","2ST","8","Islands-Van. & Gulf","2","0"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262157150/0/120/90/a033ddd78715956cc817fd9c2dbf3b8a/15/b745f1348cc2e6061d9e8cf9bd8c26bd/262157150.JPG","R2135523","S","11942 YORK STREET","VMRWC","$538,000","1/31/2017","42","3","1","1,013","1955","62","62.00","123","1","HOUSE","1ST, RANBG","7","Maple Ridge","1","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161122/0/120/90/81f8f784a41b498c09a1ea158f0cb5cf/16/597019a908e481e138457b97faf9200a/262161122.JPG","R2139495","S","5448 MCCOURT ROAD","VSCSD","$548,500","2/15/2017","40","3","2","1,500","2015","2","62.34","31.75","1","HOUSE","RANBG","8","Sunshine Coast","2","0"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262167394/0/120/90/e595900d98d704c52a1b3da7084a7237/16/2c7f95f799cb7d918357d7ac528e35ea/262167394.JPG","R2145767","S","248 KNIGHT STREET","VSCGB","$549,000","3/13/2017","1","4","2","2,784","1981","36","98.40",,"1","HOUSE","2ST, SPLIT","10","Sunshine Coast","2","0"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164557/0/120/90/501d3d18e4c95dc26ca8d346a5819964/16/0752023773a661e8be137ff328ae9c43/262164557.JPG","R2142930","S","297 BURNS ROAD","VSCGB","$550,000","2/27/2017","4","3","2","1,820","1977","40","65.00","130","1","HOUSE","2ST","8","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168763/0/120/90/1420d930e4e1c3163fa0fc7ad1226613/16/02f26c42c071fb441fea4128fd28cac0/262168763.JPG","R2147136","S","6442 SAMRON ROAD","VSCSD","$559,000","3/15/2017","6","4","2","3,414","1981","36","74.00","160 IRR","1","HOUSE","2ST","11","Sunshine Coast","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262165712/0/120/90/1c143cd2981022b54ab58d5b7413f79a/16/5eddfd2b2f154799aff00f4b44d53b33/262165712.JPG","R2144085","S","20255 OSPRING STREET","VMRSW","$562,500","3/4/2017","9","3","1","1,200","1986","31","60.00","120","1","HOUSE","1ST, RANBG","6","Maple Ridge","1","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262161858/0/120/90/bb13f9ceccf690d8e28e545a22b7bc72/16/28bf2478e85caf977a86191f6dee42bb/262161858.JPG","R2140231","S","1036 WOODSWORTH ROAD","VSCGB","$565,000","2/20/2017","15","3","3","1,872","2012","5","49.00","92","1","HOUSE","2ST","10","Sunshine Coast","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262166715/0/120/90/e1c3aa48209ca7c53f5bbdbd06fa10d6/16/b6c872d2ff337c31cd550679a0c1ef21/262166715.JPG","R2145088","S","11464 207 STREET","VMRSW","$568,000","3/9/2017","2","2","2","1,416","1990","27","40.50","99","1","HOUSE","1ST, RANBG","5","Maple Ridge","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262164622/0/120/90/7ed1c4b396a511c16a7c2a577e54a367/15/9ddf46ed2b5aacba33304127f4c777cc/262164622.JPG","R2142995","S","5229 SCHOONER GATE","VLDNG","$569,000","2/23/2017","21","2","2","1,150","1988","29","0.00",,"1","HOUSE","RANBG","6","Ladner","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262170274/0/120/90/5ac7b81383e2ae41e256c1428c5251ae/16/59755bac1de5a92c914ead8387120cf0/262170274.JPG","R2148647","S","54 GULF DRIVE","VISGL","$570,000","3/22/2017","3","2","2","966","1958","59","100.00","80","1","HOUSE","1ST","6","Islands-Van. & Gulf","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262169888/0/120/90/303456e3da356ea5f7ad986fbdfb0b5a/16/4b77ddb1cb86fa0b427913b737a88487/262169888.JPG","R2148261","S","211 GRANDVIEW HEIGHTS","VSCGB","$570,500","3/21/2017","10","3","2","1,835","1988","29","71.00","130 EFF","1","HOUSE","RANBG","10","Sunshine Coast","2","0"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262156465/0/120/90/6bcb58e777b4c72701e005960e9896b2/16/26b9b98fb4aa2536f5221dd495f2e150/262156465.JPG","R2134838","S","7577 TAYLOR ROAD","VPEPE","$575,000","1/26/2017","41","3","1","1,300","1970","47","180.00","127","0","HOUSE","1ST","4","Pemberton","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262168840/0/120/90/3356e4bb0323eba363d13636d32ff32f/16/6bbd01659b0722787d839efb622a9cc8/262168840.JPG","R2147213","S","24989 122 AVENUE","VMRWB","$585,000","3/16/2017","15","3","2","1,206","1968","49","63.00","135","1","HOUSE","RANBG","8","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262170825/0/120/90/89695d3775a076dc123acdf8e0bbdf5c/16/4cc66e771b5efa0826e77c86fbb43b84/262170825.JPG","R2149198","S","597 WILLIE'S WAY","VBDBD","$590,000","3/20/2017","10","3","2","1,550","1982","35","103.00","374","1","HOUSE","2ST","9","Bowen Island","1","1"
