"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262190956/0/120/90/14ee2b90e27497f8cd9690c438d96d63/16/20d84d907d267ddae6dbd5598f01602e/262190956.JPG","R2169329","S","3181 MARINER WAY","VCQRP","$905,000","5/22/2017","8","3","3","1,916","1976","41","58.00","124","2","HOUSE","2ST","10","Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262186302/0/120/90/1292af7905cf50d29aa0267610028a66/16/57260139dc879be8d29bfaf4f48824f8/262186302.JPG","R2164675","S","951 MANSFIELD CRESCENT","VPQOH","$907,000","5/5/2017","11","3","3","1,778","1985","32","0.00",,"1","HOUSE","2ST","9","Port Coquitlam","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262188204/0/120/90/54a02c7175d60bee6267b2cc3701af1a/16/c5af6aae921491fb346a9af4a8d74eef/262188204.JPG","R2166577","S","3778 KILLARNEY STREET","VPQLP","$910,000","5/15/2017","16","4","2","2,160","1967","50","63.00","144","1","HOUSE","BSMNT","9","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262174259/0/120/90/e66cd238d92324738f365c94a4e24452/16/a393c70c9cbd95011b4cd5a280040079/262174259.JPG","R2152632","S","13305 235A STREET","VMRSV","$910,000","4/2/2017","38","5","4","3,509","2017","0","0.10",,"1","HOUSE","2BSMT","9","Maple Ridge","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262180494/0/120/90/3707074c4d960f862e3e38206f5013d2/16/cf96db3e7957e73aaf6c3aa4bee411de/262180494.JPG","R2158867","S","7 5931 WILLIAMS ROAD","VRI32","$910,000","4/24/2017","16","3","3","1,472","2000","17",,,"1","TWNHS","2ST","8","Richmond","2","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262183012/0/120/90/eb67b60f75b90d9365d2779e4ef690a7/16/a0ca9547651dd89be96e8b15e36eb1dd/262183012.JPG","R2161385","S","5246 CRESCENT DRIVE","VLDHA","$912,500","5/1/2017","5","3","2","1,542","1971","46","66.10","112","1","HOUSE","2ST","9","Ladner","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262186200/0/120/90/8700177393d39073eb62b9341765901d/16/77918c117f205afa6906799be6ace427/262186200.JPG","R2164573","S","27 2381 ARGUE STREET","VPQCI","$915,000","5/5/2017","9","3","4","2,433","2003","14","0.00","0.00","1","HOUSE","2BSMT","10","Port Coquitlam","4","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262175362/0/120/90/d9804cedb0f2af069c474aa099c93640/16/151c5a05bc016805296e37b7d3413642/262175362.JPG","R2153735","S","12759 228 STREET","VMREC","$915,000","4/7/2017","28","5","4","3,039","1995","22","68.00","106","2","HOUSE","BSMNT","13","Maple Ridge","3","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181354/0/120/90/9ea842182deedaaf90980c1fcb092547/16/4e4fa60414935299bd0fdcaf5b4bfbec/262181354.JPG","R2159727","S","10 5260 FERRY ROAD","VLDNG","$923,000","4/26/2017","32","3","3","1,964","1992","25","36.00","97","1","HOUSE","2ST","10","Ladner","2","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148355/0/120/90/9cf389da33b1b7192c3fa7bb29488643/16/7a2499d3738263dd54c49aee90d94fe6/262148355.JPG","R2126728","S","24633 101 AVENUE","VMRAL","$924,900","11/30/2016","181","6","5","3,531","2017","0","0.00",,"1","HOUSE","2BSMT","10","Maple Ridge","4","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262191440/0/120/90/747a7d74c5a595bc1d32ee41f9b12784/16/9bd0ab494e8d9d83b3b39b56b8a958d5/262191440.JPG","R2169813","S","523 FOURTEENTH STREET","VNWUP","$925,000","5/24/2017","5","2","1","1,744","1928","89","66.00","82.50","1","HOUSE","2BSMT","6","New Westminster","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181219/0/120/90/dc9228d7bc73600738fae533c5dc1b86/16/d313bcb9c47b3bfa6382a248473ef132/262181219.JPG","R2159592","S","11231 SOUTHGATE ROAD","VPISM","$925,000","4/25/2017","6","4","3","2,778","2005","12","0.00",,"1","HOUSE","2ST","11","Pitt Meadows","2","1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262181644/0/120/90/c80d6bede1eb6795c5e7826c36aeb6a6/16/03cb1aa991258d868281e5cbe450da3b/262181644.JPG","R2160017","S","1285 RIVER DRIVE","VCQRS","$925,000","4/26/2017","25","3","3","1,999","1983","34","41.00","98","1","HOUSE","1ST+","10","Coquitlam","2","1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262184240/0/120/90/e16dc027bd5031356b350b5c60dd8a40/16/7d83fab6c7a2f368d37f6056b55ce0d9/262184240.JPG","R2162613","S","3320 NEWBERRY STREET","VPQLP","$927,000","5/3/2017","12","3","2","2,842","1974","43","0.00","0","1","HOUSE","2ST","9","Port Coquitlam","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262174136/0/120/90/93266f4e281d88fd42e863003032b5c0/16/81cb1ffdd610143de82861ed884336ec/262174136.JPG","R2152509","S","11268 BLANEY CRESCENT","VPISM","$930,000","4/4/2017","44","4","3","2,823","2005","12","0.00",,"1","HOUSE","2ST","12","Pitt Meadows","2","1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262180219/0/120/90/111bdfed188b4bfd3d3c8a3b3a601dfd/16/d6a1bb1298c394d8d2e493f6c53d3496/262180219.JPG","R2158592","S","220 TENTH AVENUE","VNWGN","$930,000","4/21/2017","15","6","3","2,252","9999","999","52.00","115","2","HOUSE","2BSMT","13","New Westminster","2","1"
