"PicCount","Pics","ML #","Status","Address","S/A","Price","List Date","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Frontage - Feet","Depth","#Kitchens","TypeDwel","Style of Home","# Rms","Area","Full Baths","Half Baths"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262278765/0/120/90/5f61816adbfa7b338926b736f25d8a96/16/daa984194a0f6fce8cbbb82e1caa3585/262278765.JPG","R2257138","S","1561 ISLANDVIEW DRIVE","VSCGB","$675,000","4/14/2018","5","3","3","1,830","1989","29","60.00",,"1","HOUSE","2ST","9","Sunshine Coast","2","1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268757/0/120/90/e0c857a1dbe99e3cb960a06a5f857e3e/16/0dfc4de780528a5e7717568a5485c155/262268757.JPG","R2247130","S","7384 LAUREL STREET","VPEPE","$679,000","3/9/2018","31","4","3","2,425","1988","30","0.00",,"2","HOUSE","2ST","11","Pemberton","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272214/0/120/90/b9e589d2c6165cc868080d3fe725a55e/16/a5e65039e2288f6f24d3cacc932355c7/262272214.JPG","R2250587","S","24342 102B AVENUE","VMRAL","$694,000","3/26/2018","8","3","3","2,100","2002","16","0.00",,"1","HOUSE","2BSMT","7","Maple Ridge","2","1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262278203/0/120/90/5fc91b7554d91af8d2062aa0b3f2e73f/16/1459382338d894edbac5f442362a0625/262278203.JPG","R2256576","S","22792 123 AVENUE","VMREC","$697,000","4/9/2018","11","3","2","1,435","1961","57","0.00",,"1","HOUSE","RANBG","8","Maple Ridge","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262278610/0/120/90/8e049fb384c0a84769740795928c7abb/16/c470b5223ace7700f1e6cf5a5bfafa04/262278610.JPG","R2256983","S","12273 228TH STREET","VMREC","$697,000","4/11/2018","16","3","2","2,224","9999","999","60.00","120","1","HOUSE","2BSMT","9","Maple Ridge","2","0"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277000/0/120/90/a8d28ad295d62a55f434c0bc4abcfd4a/16/f6dbb0eaf5aaa9eaa65e377ae6825cc5/262277000.JPG","R2255373","S","22527 ROYAL CRESCENT","VMREC","$698,800","4/6/2018","6","2","1","1,596","1950","68","66.00",,"1","HOUSE","RBBMT","5","Maple Ridge","1","0"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271027/0/120/90/39c88272052cc3399c055dc7e7667e7d/16/6df2bc8c69df0621ad2066e9e1510a88/262271027.JPG","R2249400","S","3004 LOWER ROAD","VSCRC","$699,000","3/20/2018","23","3","2","1,394","1972","46","113.00","350","1","HOUSE","RANBG","7","Sunshine Coast","1","1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262257778/0/120/90/c872a166e07680349f75519142cb3e6f/16/e60206da05dea057c0aac0065c680435/262257778.JPG","R2236151","S","566 OCEAN VIEW DRIVE","VSCGB","$710,000","1/30/2018","69","4","3","2,313","1992","26","68.00",,"1","HOUSE","2ST","10","Sunshine Coast","3","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262266460/0/120/90/07b45ab2c8c9d5376f9973d0cd812a50/16/f67f36bcb1823c186383a80febee763f/262266460.JPG","R2244833","S","11445 BARCLAY STREET","VMRSW","$710,000","3/6/2018","27","4","1","1,764","1955","63","0.00",,"1","HOUSE","RBBMT","10","Maple Ridge","1","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262267145/0/120/90/8d96d86fa53d4cd457e02fe2bd82ae13/16/768b916bfcb99d63e3acb4a287ea963c/262267145.JPG","R2245518","S","20125 OSPRING STREET","VMRSW","$715,000","3/7/2018","42","3","2","1,294","1988","30","60.00","120","1","HOUSE","1ST, RANBG","8","Maple Ridge","2","0"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272869/0/120/90/3e7006d4ad6d77c174bda167d7bbd1c3/16/e7eea3e2a24ffc169bc68f434c296532/262272869.JPG","R2251242","S","22950 CLIFF AVENUE","VMREC","$720,000","3/26/2018","25","4","2","1,705","1980","38","0.00","0","2","HOUSE","BSMNT","14","Maple Ridge","2","0"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252500/0/120/90/a5e147b1c82b44eac7ac9edf45312265/16/c4e6ff081158f0e98c98d7a583cff4f1/262252500.JPG","R2230873","S","6217 NORWEST BAY ROAD","VSCSD","$720,000","1/6/2018","96","3","2","3,249","2004","14","56.63","84.53","1","HOUSE","RBBMT","10","Sunshine Coast","2","0"
